,sumr_list
986,-0.9345381060671583
987,0.0
988,-3.647551815486461
989,0.0
990,-21.792785191860403
991,0.0
992,-0.6869895149574639
993,0.0
994,-10.746172596941394
995,0.0
996,-6.3870705459508255
997,0.0
998,-10.427370819212538
999,0.0
1000,-9.697346488408249
1001,0.0
1002,-1.291039755109988
1003,0.0
1004,-8.042010463018922
1005,0.0
1006,-36.984132500843906
1007,0.0
1008,-21.30119341804435
1009,0.0
1010,-1.6883037221102195
1011,0.0
1012,-1.8043324986804454
1013,0.0
1014,-8.455012721558797
1015,0.0
1016,-1.8153760982676763
1017,0.0
1018,-8.341682213727475
1019,0.0
1020,-11.022169639047585
1021,0.0
1022,-19.45030619572721
1023,0.0
1024,-35.86638265180002
1025,0.0
1026,-18.19576891245957
1027,0.0
1028,-4.623697848670354
1029,0.0
1030,-10.805261936576992
1031,0.0
1032,-5.1121754901167344
1033,0.0
1034,-7.588679388074665
1035,0.0
1036,-0.5412436150827513
1037,0.0
1038,-0.7056222837036391
1039,0.0
1040,-2.9054749337923527
1041,0.0
1042,-12.486922469009977
1043,0.0
1044,-8.603155314436641
1045,0.0
1046,-7.031172808178126
1047,0.0
1048,-20.13961748510242
1049,0.0
1050,-13.34908504677104
1051,0.0
1052,-3.539392552829793
1053,0.0
1054,-10.687983044129826
1055,0.0
1056,-7.669098995628359
1057,0.0
1058,-1.6517631866452946
1059,0.0
1060,-0.32770231692280233
1061,0.0
1062,-25.049117692544367
1063,0.0
1064,-6.369196835326412
1065,0.0
1066,-14.671027602227038
1067,0.0
1068,-0.5940235805121955
1069,0.0
1070,-14.296646766442596
1071,0.0
1072,-15.8901344349996
1073,0.0
1074,-8.594957660942299
1075,0.0
1076,-28.8744733593505
1077,0.0
1078,-8.09160400687863
1079,0.0
1080,-19.923317162283276
1081,0.0
1082,-14.351427456270626
1083,0.0
1084,-12.12710641837887
1085,0.0
1086,-9.190397168622697
1087,0.0
1088,-6.663913392913849
1089,0.0
1090,-5.334846842137443
1091,0.0
1092,-2.646661690767421
1093,0.0
1094,-14.567937950310654
1095,0.0
1096,-16.51698256950006
1097,0.0
1098,-3.6912347262214555
1099,0.0
1100,-2.3327270839887806
1101,0.0
1102,-9.24097567559978
1103,0.0
1104,-12.095241370364805
1105,0.0
1106,-9.851808961722025
1107,0.0
1108,-25.008082527813276
1109,0.0
1110,-2.351446100557637
1111,0.0
1112,-4.755947900483143
1113,0.0
1114,-5.362541825085035
1115,0.0
1116,-0.7683252161565605
1117,0.0
1118,-5.215143818404528
1119,0.0
1120,-12.843775912794195
1121,0.0
1122,-31.30848027949773
1123,0.0
1124,-15.437561192814774
1125,0.0
1126,-0.6363906859155114
1127,0.0
1128,-10.677962191967604
1129,0.0
1130,-21.837319536705117
1131,0.0
1132,-2.7440223985136174
1133,0.0
1134,-23.594076974909093
1135,0.0
1136,-0.5887082689648809
1137,0.0
1138,-20.313399418310713
1139,0.0
1140,-10.273030479991306
1141,0.0
1142,-25.993200249592995
1143,0.0
1144,-17.339823126409605
1145,0.0
1146,-0.2449356451536946
1147,0.0
1148,-12.917066037249269
1149,0.0
1150,-3.8980998841174985
1151,0.0
1152,-3.738527010152458
1153,0.0
1154,-21.632743253186064
1155,0.0
1156,-20.120895542914365
1157,0.0
1158,-7.3615472449959
1159,0.0
1160,-0.7809935556769343
1161,0.0
1162,-14.427930716624674
1163,0.0
1164,-22.40357591746559
1165,0.0
1166,-5.596149994069591
1167,0.0
1168,-19.588731073684322
1169,0.0
1170,-3.6837035283999664
1171,0.0
1172,-6.9485330270269134
1173,0.0
1174,-3.9664479947080604
1175,0.0
1176,-5.817709888524244
1177,0.0
1178,-14.554435224456677
1179,0.0
1180,-7.274768624063281
1181,0.0
1182,-20.455224372233225
1183,0.0
1184,-14.318931697083766
1185,0.0
1186,-4.473251561777898
1187,0.0
1188,-11.490326709287718
1189,0.0
1190,-10.124335736700209
1191,0.0
1192,-14.950457296096072
1193,0.0
1194,-4.696103399579307
1195,0.0
1196,-11.539058381224994
1197,0.0
1198,-31.11051613479573
1199,0.0
1200,-3.310746357340105
1201,0.0
1202,-3.004170803457049
1203,0.0
1204,-15.423974750708496
1205,0.0
1206,-19.89751300672755
1207,0.0
1208,-18.025267663183552
1209,0.0
1210,-9.763190441915775
1211,0.0
1212,-8.417983358913991
1213,0.0
1214,-13.094567503768008
1215,0.0
1216,-4.974903991812983
1217,0.0
1218,-6.434392673085216
1219,0.0
1220,-13.209642393338267
1221,0.0
1222,-10.285840366432478
1223,0.0
1224,-7.393920182114413
1225,0.0
1226,-31.84016531508998
1227,0.0
1228,-0.600061122609244
1229,0.0
1230,-12.341184264173341
1231,0.0
1232,-1.9403410744231617
1233,0.0
1234,-22.050136878353317
1235,0.0
1236,-3.076577352756606
1237,0.0
1238,-7.475879007263763
1239,0.0
1240,-5.6934003842413015
1241,0.0
1242,-11.031035298036041
1243,0.0
1244,-1.3081486226399046
1245,0.0
1246,-30.292993182601627
1247,0.0
1248,-33.956048563442735
1249,0.0
1250,-19.16315602521041
1251,0.0
1252,-1.4267181171014005
1253,0.0
1254,-2.387913398329004
1255,0.0
1256,-23.101884095868684
1257,0.0
1258,-8.166217533030265
1259,0.0
1260,-5.246462851623654
1261,0.0
1262,-0.5376498148755436
1263,0.0
1264,-16.620901513559193
1265,0.0
1266,-26.23800530915371
1267,0.0
1268,-4.89014130162207
1269,0.0
1270,-10.575204723179384
1271,0.0
1272,-10.50320646708646
1273,0.0
1274,-2.712646183473176
1275,0.0
1276,-6.836495078768721
1277,0.0
1278,-16.79061818490888
1279,0.0
1280,-3.369109574883623
1281,0.0
1282,-38.259545560000824
1283,0.0
1284,-18.36110186545753
1285,0.0
1286,-17.429845148206542
1287,0.0
1288,-17.499893474434845
1289,0.0
1290,-13.546357813884354
1291,0.0
1292,-13.701288808961294
1293,0.0
1294,-22.322227551561358
1295,0.0
1296,-9.193345659750772
1297,0.0
1298,-12.405411505533925
1299,0.0
1300,-24.28303446195504
1301,0.0
1302,-0.3700636503775252
1303,0.0
1304,-5.668703464309468
1305,0.0
1306,-25.468072590342953
1307,0.0
1308,-3.7229809692791185
1309,0.0
1310,-3.227118690682344
1311,0.0
1312,-20.910362539247544
1313,0.0
1314,-13.272066730791598
1315,0.0
1316,-18.843589727923543
1317,0.0
1318,-10.953116507089444
1319,0.0
1320,-6.767864740151663
1321,0.0
1322,-3.921012396431184
1323,0.0
