,sumr_list
937,-0.36260604481216663
938,-5.298321267441978
939,-0.7288444636827365
940,-16.118369066683368
941,-1.6594080816384924
942,-26.51874565317087
943,-0.8553029750031569
944,-39.333115611140045
945,-0.4116004686756259
946,-6.341428055058811
947,-0.6771612408982619
948,-9.076090112076042
949,-1.964308021128853
950,-25.19241501507733
951,-2.0091985854412293
952,-9.342183976816745
953,-1.0010607048278877
954,-12.849303567228016
955,-0.9199083907120142
956,-44.858125448447844
957,-1.9747675827772997
958,-47.798996838190305
959,-3.2222349923360007
960,-19.962851347816866
961,-0.35333219045004366
962,-27.1222972007233
963,-1.533743758987399
964,-7.7312882761323465
965,-2.706033801491202
966,-12.49402931974113
967,-2.8418686612108095
968,-34.30520520839407
969,-1.1549348254791767
970,-16.35083723517018
971,-3.263564635995025
972,-16.0544986608375
973,-0.7914039347136109
974,-4.282221958994145
975,-1.2385239071842196
976,-8.019254962192559
977,-2.68662145421361
978,-25.2946486444493
979,-1.0777380326018084
980,-42.49265752409507
981,-0.3693289365288473
982,-52.61103786484188
983,-1.2118642494335963
984,-9.76561251634047
985,-1.044415068503552
986,-43.580134217982
987,-1.400185719162248
988,-23.638425309908605
989,-0.7632115075707504
990,-11.50585448035118
991,-0.2693733605617977
992,-5.563141392992466
993,-0.6586249727408129
994,-27.95518039608443
995,-1.2093273110937561
996,-48.838243814809616
997,-0.18888711092368798
998,-47.52785948368797
999,-0.6758772842437396
1000,-5.013399218043703
1001,-1.333536109163148
1002,-52.52215320920803
1003,-0.6735782802828265
1004,-43.67722001234841
1005,-1.7387509134708494
1006,-41.87888752571583
1007,-1.5285038959887347
1008,-49.18219888146646
1009,-0.3465104685295132
1010,-48.193604849319634
1011,-0.3083297506297783
1012,-39.1262622812735
1013,-1.0792984654692401
1014,-15.240167982188144
1015,-3.8479831713527757
1016,-13.257629039397068
1017,-0.4983817045704066
1018,-12.199813293398188
1019,-0.7375881346335462
1020,-12.166494287400273
1021,-0.8750045135690957
1022,-7.353936426738795
1023,-0.2781632420064474
1024,-25.708056799287284
1025,-1.0927991044582077
1026,-4.577022973385255
1027,-0.2630429820219843
1028,-41.279244898667535
1029,-0.24227807104347462
1030,-74.81452658651777
1031,-0.3978112904634715
1032,-30.9460280629265
1033,-2.0993354532795654
1034,-10.360923180894662
1035,-0.14153762411596424
1036,-50.96193503435706
1037,-0.6506734204247374
1038,-10.584129534426589
1039,-1.0354575313802092
1040,-33.7958281168706
1041,-2.8126274898353607
1042,-11.258460463740946
1043,-2.5299435570558586
1044,-17.283220077036653
1045,-0.7576800952146333
1046,-40.97528396820456
1047,-4.159150120776842
1048,-45.25786803107654
1049,-2.002610135069184
1050,-55.49007966211429
1051,-1.0559731359681235
1052,-13.793823400269329
1053,-2.8241236895211226
1054,-8.075143491292856
1055,-2.8793906861958343
1056,-13.550034494212792
1057,-2.250908974318028
1058,-6.945092328417428
1059,-2.6978170338328047
1060,-9.210275931646928
1061,-0.9096422708718291
1062,-43.504901453682294
1063,-0.8337630346508675
1064,-17.849981475505626
1065,-0.198726623997698
1066,-7.13055347055249
1067,-2.4983044447849085
1068,-9.396027407185162
1069,-0.2577232638180824
1070,-6.436324431415535
1071,-1.059605185488439
1072,-6.558630538477906
1073,-1.8847055939453279
1074,-70.01447119895182
1075,-2.38388137096636
1076,-20.619524677821357
1077,-0.64300743878242
1078,-24.43683323831364
