,sumr_list
1202,-1.9817806013288972
1203,-10.889687272483451
1204,-3.3421603091277334
1205,-9.651483988480447
1206,-29.96195898801555
1207,-25.520300191364
1208,-3.5928372855668176
1209,-14.311042596669694
1210,-3.3816005057633305
1211,-25.65921969760945
1212,-11.096477872034027
1213,-8.1995346789516
1214,-12.37519838689096
1215,-25.868696834020497
1216,-179.8004740240358
1217,-12.923690315987667
1218,-5.487509795627239
1219,-13.849117828986158
1220,-45.433174104885154
1221,-5.521163038877133
1222,-9.85424748096073
1223,-10.378822169980827
1224,-3.118376255280277
1225,-25.32362164015267
1226,-2.8312374205449764
1227,-19.518735478003546
1228,-2.2117194400605196
1229,-7.423327209110305
1230,-1.8600836290169473
1231,-55.94541739518311
1232,-5.581002089390135
1233,-20.976431231276806
1234,-5.148088845532494
1235,-4.974712302151937
