r,att_out,pos_out
-6.168220614804958,0,0
-6.1479143013871465,0,0
-6.131450739141638,0,0
-6.117668501314205,0,0
-6.102900012589345,0,0
-6.085806991148465,0,0
-6.074392040026888,0,0
-6.061747869619885,0,0
-6.051677863006702,0,0
-6.044116677835058,0,0
-6.034505967436407,0,0
-6.02568860018256,0,0
-6.018181132961303,0,0
-6.009725874132316,0,0
-6.003174441412014,0,0
-5.996415262579374,0,0
-11.497981569028468,0,0
-11.063154282327753,0,0
-10.73945920853672,0,0
-10.449922017616563,0,0
-10.164815727259006,0,0
-9.89380045745237,0,0
-9.621097205803691,0,0
-9.369188722967076,0,0
-9.126715968865675,0,0
-8.898613759157042,0,0
-8.683832050447158,0,0
-8.481905137059483,0,0
-8.298714577407953,0,0
-8.123102360526268,0,0
-7.9647954095450215,0,0
-7.81326017610162,0,0
-7.67660742799841,0,0
-7.551753347633193,0,0
-7.429534304720107,0,0
-7.326797809287385,0,0
-7.2283683019135685,0,0
-7.139239123458667,0,0
-7.059058277939229,0,0
-6.982482314142982,0,0
-6.916139109588064,0,0
-6.852836386148006,0,0
-6.798129685991603,0,0
-6.7479076881523365,0,0
-6.7010473566091004,0,0
-6.658537407403509,0,0
-6.619766977022948,0,0
-6.584207230343308,0,0
-6.554575935200497,0,0
-6.526248618412637,0,0
-6.498330744458228,0,0
-6.47576240567047,0,0
-6.454442724436908,0,0
-6.4345006090208345,0,0
-6.41870437418588,0,0
-6.40203100029927,0,0
-6.385280390667368,0,0
-6.3694322318357495,0,0
-6.3563288435308,0,0
-6.345046632797794,0,0
-6.33578146603262,0,0
-6.326389838712905,0,0
-6.315650872135741,0,0
-6.30513866949348,0,0
-6.296752656033305,0,0
-6.2877956761089715,0,0
-6.280170362373999,0,0
